1956-07-20_166968775_1_page0.txt,voter_turnout,5 mentions of getting votes and voter behavior.
1956-05-18_166972318_1_page0.txt,voter_turnout,7 mentions of voter turnout, stay-at-home votes, and election efforts.
new_filename,category,explanation
1956-08-17_166972775_1_page0.txt,voter_turnout,8 mentions of voters, votes, and gaining/losing votes in elections.
1956-06-07_166972889_1_page0.txt,other,
1956-07-05_166973311_1_page0.txt,other,
1956-07-03_166977307_1_page0.txt,voter_turnout,6 mentions of candidates, endorsements, and efforts to influence voting.
1956-08-07_166977911_1_page0.txt,voter_turnout,6 mentions of polls, elections, and voter choices.
1956-11-10_166980142_1_page0.txt,voter_turnout,13 mentions of voters, elections, and efforts to get people to vote.
1956-06-13_166981229_1_page0.txt,other,
1956-12-27_166981449_1_page0.txt,other,
1956-09-29_166981483_1_page0.txt,voter_turnout,5 mentions of efforts to get out the vote and election prospects.
1956-10-12_166981548_1_page0.txt,other,
new_filename,category,explanation
1956-07-17_166984053_1_page0.txt,other,
1956-07-02_166987194_1_page0.txt,other,
1956-08-11_166987545_1_page0.txt,voter_turnout,5 mentions of efforts to get people to vote and barriers to voting.
1956-09-04_166989848_1_page0.txt,other,
1956-12-14_166991089_1_page0.txt,voter_turnout,3 mentions of efforts to get people to vote in elections.
1956-08-31_166992300_1_page0.txt,other,
1956-08-28_166992768_1_page0.txt,voter_turnout,4 mentions of efforts to get people to vote in elections.
1956-09-05_166996171_1_page0.txt,voter_turnout,19 mentions of efforts to get people to vote, voter interest, and election outcomes.
1956-09-24_166996599_1_page0.txt,voter_turnout,12 mentions of voter registration statistics and efforts to get people to vote.
1956-10-06_166998763_1_page0.txt,voter_turnout,5 mentions of voter registration drives and efforts to get people to vote.
new_filename,category,explanation
1956-08-09_167000759_1_page0.txt,other,
1956-09-26_167002293_1_page0.txt,voter_turnout,6 mentions of efforts to get people to vote and registration statistics.
1956-10-02_167003681_1_page0.txt,voter_turnout,8 mentions of voter registration statistics and efforts to get people to vote.
1956-12-07_167005914_1_page0.txt,voter_turnout,3 mentions of efforts to get people to vote in elections.
1956-11-09_167008316_1_page0.txt,other,
1956-10-31_167008470_1_page0.txt,voter_turnout,8 mentions of political expenditures and efforts to persuade voters.
1956-09-18_167011196_1_page0.txt,other,
1956-12-26_167013872_1_page0.txt,other,
1956-09-15_167014181_1_page0.txt,voter_turnout,10 mentions of efforts to get people to vote, barriers to voting, and voter apathy.
1956-10-04_167015295_1_page0.txt,voter_turnout,7 mentions of efforts to get people to vote and voter registration.
new_filename,category,explanation
1956-10-27_167015426_1_page0.txt,other,
1956-11-29_167015571_1_page0.txt,other,
1956-10-08_167016859_1_page0.txt,other,
1956-09-07_167016888_1_page0.txt,other,
1956-09-21_167021069_1_page0.txt,voter_turnout,7 mentions of efforts to get people to vote, 4 registration/turnout statistics, 1 barrier to voting.
1956-10-23_167022818_1_page0.txt,other,
1956-10-09_167023665_1_page0.txt,voter_turnout,1 mention of turnout, 1 election statistics, 1 candidate appeal.
1956-08-22_167024006_1_page0.txt,voter_turnout,4 mentions of efforts to get people to vote in elections.
1956-11-23_167025776_1_page0.txt,other,
1956-08-21_167026995_1_page0.txt,voter_turnout,6 mentions of efforts to get people to vote, 1 registration mention, 1 barrier to voting.
1956-10-16_167027617_1_page0.txt,voter_turnout,3 mentions of efforts to get people to vote, 3 mentions of efforts to discourage voting, 5 mentions of election statistics.
1956-08-20_167030467_1_page0.txt,other,
1956-09-11_167036433_1_page0.txt,voter_turnout,1 mention of efforts to buy votes, 5 mentions of voting behavior and election relevance.
1956-10-20_167038525_1_page0.txt,voter_turnout,1 mention of efforts to inform voters, 8 mentions of voting records and behavior.
1956-10-18_167040314_1_page0.txt,voter_turnout,3 mentions of efforts to get people to vote, 1 mention of discouraging party workers, 4 mentions of election context.
1956-12-20_167045451_1_page0.txt,voter_turnout,17 mentions of barriers to voting, 3 efforts to get people to vote, 1 effort to suppress voting, 2 registration statistics.
1956-10-13_167046648_1_page0.txt,voter_turnout,23 mentions of voter turnout/eligibility statistics, 9 mentions of barriers to voting.
1956-11-30_167046802_1_page0.txt,other,
1956-12-18_167049731_1_page0.txt,voter_turnout,3 mentions of voter persuasion and election campaign context.
1956-11-13_167052081_1_page0.txt,voter_turnout,17 mentions of election outcomes, voter behavior and statistics, 1 mention of efforts to get people to vote.
new_filename,category,explanation
1956-10-16_167027617_1_page0.txt,voter_turnout,3 mentions of efforts to get people to vote, 5 efforts to suppress voting, 15 election statistics.
1956-08-20_167030467_1_page0.txt,other,
1956-09-11_167036433_1_page0.txt,voter_turnout,3 mentions of efforts to get people to vote, 1 voter apathy, 5 mentions of voter choices.
1956-10-20_167038525_1_page0.txt,voter_turnout,1 mention of informing voters, 8 mentions of voting records and behavior.
1956-10-18_167040314_1_page0.txt,voter_turnout,2 mentions of efforts to get people to vote, 1 discouraging party workers, 5 mentions of election context.
1956-12-20_167045451_1_page0.txt,voter_turnout,17 mentions of barriers to voting, 3 efforts to get people to vote, 3 efforts to suppress voting.
1956-10-13_167046648_1_page0.txt,voter_turnout,20 mentions of voter turnout/eligibility statistics, 7 mentions of barriers to voting, 6 registration statistics.
1956-11-30_167046802_1_page0.txt,other,
1956-12-18_167049731_1_page0.txt,voter_turnout,3 mentions of voter persuasion and election campaign context.
1956-11-13_167052081_1_page0.txt,voter_turnout,19 mentions of election outcomes, voter behavior and statistics, 1 mention of efforts to get people to vote.
1956-11-27_167054824_1_page0.txt,voter_turnout,1 mention of efforts to get people to vote, 8 mentions of election outcomes and voter preferences.
1956-11-02_167062796_1_page0.txt,voter_turnout,6 mentions of voter choice and candidate appeal in elections.
1956-11-22_167062881_1_page0.txt,voter_turnout,10 mentions of efforts to get people to vote, 6 mentions of election outcomes and statistics.
1956-11-06_167070736_1_page0.txt,voter_turnout,8 mentions of election coverage, candidate appeal, party appeal, and voting records.
1956-11-20_167074206_1_page0.txt,voter_turnout,3 mentions of efforts to get people to vote, 1 barrier to voting, 17 mentions of voter behavior and election outcomes.
1956-11-17_167080687_1_page0.txt,voter_turnout,19 mentions of election predictions, outcomes, and voter sentiment.
1956-12-22_167097904_1_page0.txt,voter_turnout,5 mentions of efforts to get people to vote, 11 mentions of election statistics and voter behavior.
1956-12-12_167107864_1_page0.txt,voter_turnout,17 barriers to voting, 1 get-out-the-vote effort, 4 registration statistics, 14 voter turnout statistics.
