"","filename","category","explanation"
"63","1956-08-22_167024006_1_page0.txt","labor;politics","`2 mentions of CIO, 2 mentions of labor; 3 mentions of campaign`"
"64","1956-08-28_166992768_1_page0.txt","politics","`3 mentions of vice president, 2 mentions of White House`"
"65","1956-08-31_166992300_1_page0.txt","politics","`3 mentions of president, 2 mentions of government`"
"66","1956-09-04_166989848_1_page0.txt","politics","`2 mentions of campaign, 2 mentions of State legislation`"
"67","1956-09-05_166996171_1_page0.txt","labor;politics","`3 mentions of AFL, 4 mentions of union; 2 mentions of Congressional`"
"68","1956-09-07_166905237_1_page0.txt","politics","`3 mentions of Eisenhower, 3 mentions of VP`"
"69","1956-09-11_167036433_1_page0.txt","politics","`2 mentions of Democratic candidates, 2 mentions of president`"
"70","1956-09-15_167014181_1_page0.txt","labor;politics","`2 mentions of union, 3 mentions of the political; 2 mentions of Eisenhower`"
"71","1956-09-18_167011196_1_page0.txt","politics","`3 mentions of election, 3 mentions of political power`"
"72","1956-09-21_167021069_1_page0.txt","business","`2 mentions of antitrust, 2 mentions of Attorney General`"
"73","1956-09-24_166996599_1_page0.txt","politics","`2 mentions of registration, 2 mentions of Republican decline`"
"74","1956-09-26_167002293_1_page0.txt","politics","`2 mentions of Senator, 2 mentions of primary vote`"
"75","1956-09-29_166981483_1_page0.txt","economy;politics","`4 mentions of tax money, 2 mentions of government; 2 mentions of election`"
"76","1956-10-02_167003681_1_page0.txt","politics","`3 mentions of presidential, 2 mentions of ticket`"
"77","1956-10-04_167015295_1_page0.txt","politics","`2 mentions of Eisenhower, 2 mentions of election`"
"78","1956-10-06_166998763_1_page0.txt","politics","`3 mentions of candidate, 2 mentions of the campaign`"
"79","1956-10-08_167016859_1_page0.txt","politics","`2 mentions of political, 3 mentions of program`"
"80","1956-10-09_167023665_1_page0.txt","politics","`2 mentions of senator, 2 mentions of senatorial`"
"81","1956-10-12_166981548_1_page0.txt","politics","`4 mentions of presidential, 2 mentions of politics`"
"82","1956-10-13_167046648_1_page0.txt","voter_turnout","`2 mentions of poll tax, 2 mentions of non voting`"
"83","1956-10-16_167027617_1_page0.txt","politics","`6 mentions of Nixon, 3 mentions of Republicans`"
"84","1956-10-18_167040314_1_page0.txt","politics","`2 mentions of congressional, 2 mentions of ticket`"
"85","1956-10-20_167038525_1_page0.txt","politics","`3 mentions of vice president, 2 mentions of senator`"
"86","1956-10-23_167022818_1_page0.txt","politics","`3 mentions of votes, 2 mentions of chairman`"
"87","1956-10-27_167015426_1_page0.txt","politics","`2 mentions of presidential, 2 mentions of campaign`"
"88","1956-10-31_167008470_1_page0.txt","labor","`5 mentions of union, 3 mentions of expenditure`"
"89","1956-11-02_167062796_1_page0.txt","politics","`2 mentions of Democrats, 2 mentions of Eisenhower`"
"90","1956-11-06_167070736_1_page0.txt","politics","`3 mentions of the campaign, 3 mentions of elections`"
"91","1956-11-09_167008316_1_page0.txt","other","`No categories met 2-mention threshold`"
"92","1956-11-10_166980142_1_page0.txt","politics","`2 mentions of election, 4 mentions of a party`"
"93","1956-11-13_167052081_1_page0.txt","labor;politics","`2 mentions of unions, 2 mentions of CIO; 2 mentions of election`"
"94","1956-11-17_167080687_1_page0.txt","politics","`2 mentions of Democratic, 2 mentions of a Republican`"
"95","1956-11-20_167074206_1_page0.txt","politics","`2 mentions of Republican, 2 mentions of campaign`"
"96","1956-11-22_167062881_1_page0.txt","labor;politics","`2 mentions of CIO, 2 mentions of union; 2 mentions of Democratic`"
"97","1956-11-23_167025776_1_page0.txt","politics","`5 mentions of election, 2 mentions of the campaign`"
"98","1956-11-27_167054824_1_page0.txt","politics","`2 mentions of Republicans, 2 mentions of Senators`"
"99","1956-11-29_167015571_1_page0.txt","politics","`2 mentions of politicians, 3 mentions of campaign`"
"100","1956-11-30_167046802_1_page0.txt","business","`2 mentions of small business, 2 mentions of private business`"
"101","1956-12-07_167005914_1_page0.txt","labor","`6 mentions of union, 4 mentions of expenditure`"
"102","1956-12-12_167107864_1_page0.txt","politics","`2 mentions of Democratic National Committee, 2 mentions of legislative program`"
"103","1956-12-14_166991089_1_page0.txt","voter_turnout","`2 mentions of registration, 2 mentions of voting`"
"104","1956-12-18_167049731_1_page0.txt","politics","`4 mentions of candidate, 2 mentions of Senator`"
"105","1956-12-20_167045451_1_page0.txt","voter_turnout","`2 mentions of voting, 2 mentions of vote`"
"106","1956-12-22_167097904_1_page0.txt","politics","`3 mentions of nomination, 4 mentions of candidate`"
"107","1956-12-26_167013872_1_page0.txt","labor","`3 mentions of worker, 3 mentions of organizations`"
"108","1956-12-27_166981449_1_page0.txt","other","`No categories met 2-mention threshold`"
